BP.B.01	EFF.W12.s1of2.23	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.01 SOURCE (transcription); contiguous EFF.W12.23 (merged 2026-08-14) — remap mechanical per GC-12/H-9
BP.B.01	EFF.HE6.08	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.01 SOURCE (transcription)
BP.B.02	EFF.W12.s1of2.23	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.02 SOURCE (transcription); contiguous EFF.W12.23 (merged 2026-08-14) — remap mechanical per GC-12/H-9
BP.B.02	EFF.HE3.13	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.02 SOURCE (transcription)
BP.B.02	EFF.HE6.10	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.02 SOURCE (transcription)
BP.B.03	BP.B.02	proof-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.03 DEPENDS
BP.B.03	EFF.W12.s1of2.23	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.03 SOURCE (transcription); contiguous EFF.W12.23 (merged 2026-08-14) — remap mechanical per GC-12/H-9
BP.B.03	EFF.HE3.13	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.03 SOURCE (transcription)
BP.B.03	EFF.HE6.10	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.03 SOURCE (transcription)
BP.B.04	BP.B.02	proof-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.04 DEPENDS
BP.B.04	BP.B.03	proof-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.04 DEPENDS
BP.B.04	EFF.W12.s1of2.23	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.04 SOURCE (transcription); contiguous EFF.W12.23 (merged 2026-08-14) — remap mechanical per GC-12/H-9
BP.B.04	EFF.HE3.13	stmt-dep	B	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-B NODE B.04 SOURCE (transcription)
