BP.H.01	EFF.GENHN.07	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.01 SOURCE (transcription)
BP.H.01	EFF.GENIND.62	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.01 SOURCE (transcription)
BP.H.02	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.02 DEPENDS
BP.H.02	EFF.GENHN.07	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.02 SOURCE (transcription)
BP.H.02	EFF.GENHN.08	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.02 SOURCE (transcription)
BP.H.02	EFF.GENHN.12	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.02 SOURCE (transcription)
BP.H.02	EFF.GENHN.23	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.02 SOURCE (transcription)
BP.H.02	EFF.GENIND.197	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.02 SOURCE (transcription)
BP.H.03	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.03 DEPENDS
BP.H.03	BP.H.02	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.03 DEPENDS
BP.H.03	EFF.GENHN.07	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.03 SOURCE (transcription)
BP.H.03	EFF.GENIND.11	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.03 SOURCE (transcription)
BP.H.03	EFF.GENIND.43	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.03 SOURCE (transcription)
BP.H.04	BP.H.03	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.04 DEPENDS
BP.H.04	EFF.GENH4.06	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.04 SOURCE (transcription)
BP.H.04	EFF.GENHN.20	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.04 SOURCE (transcription)
BP.H.04	EFF.GENIND.11	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.04 SOURCE (transcription)
BP.H.04	EFF.GENIND.32	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.04 SOURCE (transcription)
BP.H.04	EFF.GENIND.43	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.04 SOURCE (transcription)
BP.H.05	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.05 DEPENDS
BP.H.05	EFF.GENHN.07	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.05 SOURCE (transcription)
BP.H.06	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.06 DEPENDS
BP.H.06	EFF.GENHN.07	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.06 SOURCE (transcription)
BP.H.07	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.07 DEPENDS
BP.H.07	EFF.GENHN.09	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.07 SOURCE (transcription)
BP.H.07	EFF.GENHN.28	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.07 SOURCE (transcription)
BP.H.08	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.08 DEPENDS
BP.H.08	BP.H.02	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.08 DEPENDS
BP.H.08	EFF.GENHN.08	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.08 SOURCE (transcription)
BP.H.08	EFF.GENHN.09	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.08 SOURCE (transcription)
BP.H.09	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 DEPENDS
BP.H.09	BP.H.02	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 DEPENDS
BP.H.09	BP.H.13	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 DEPENDS
BP.H.09	EFF.GENHN.12	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.170	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.196	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.197	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.199	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.63	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.64	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.65	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.09	EFF.GENIND.66	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.09 SOURCE (transcription)
BP.H.10	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.10 DEPENDS
BP.H.10	BP.H.02	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.10 DEPENDS
BP.H.10	BP.H.07	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.10 DEPENDS
BP.H.10	BP.H.08	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.10 DEPENDS
BP.H.10	EFF.GENHN.09	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.10 SOURCE (transcription)
BP.H.10	EFF.GENHN.81	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.10 SOURCE (transcription)
BP.H.11	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.11 DEPENDS
BP.H.11	BP.H.07	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.11 DEPENDS
BP.H.11	EFF.GENHN.09	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.11 SOURCE (transcription)
BP.H.12	BP.H.01	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.12 DEPENDS
BP.H.12	BP.H.02	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.12 DEPENDS
BP.H.12	BP.H.07	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.12 DEPENDS
BP.H.12	EFF.GENHN.09	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.12 SOURCE (transcription)
BP.H.13	EFF.GENIND.07	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.13 SOURCE (transcription)
BP.H.14	BP.H.13	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.14 DEPENDS
BP.H.14	EFF.GENIND.09	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.14 SOURCE (transcription)
BP.H.14	EFF.GENIND.22	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.14 SOURCE (transcription)
BP.H.14	EFF.GENIND.23	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.14 SOURCE (transcription)
BP.H.15	BP.H.13	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.15 DEPENDS
BP.H.15	EFF.GENIND.17	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.15 SOURCE (transcription)
BP.H.15	EFF.GENIND.21	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.15 SOURCE (transcription)
BP.H.16	BP.H.13	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.16 DEPENDS
BP.H.16	BP.H.14	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.16 DEPENDS
BP.H.16	BP.H.15	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.16 DEPENDS
BP.H.16	EFF.GENIND.17	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.16 SOURCE (transcription)
BP.H.16	EFF.GENIND.18	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.16 SOURCE (transcription)
BP.H.16	EFF.GENIND.99	stmt-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.16 SOURCE (transcription)
BP.H.17	BP.H.13	proof-dep	H	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-H NODE H.17 DEPENDS
