BP.D.02	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.02 DEPENDS
BP.D.03	BP.D.02	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.03 DEPENDS
BP.D.04	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.04 DEPENDS
BP.D.05	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.05 DEPENDS
BP.D.05	BP.D.02	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.05 DEPENDS
BP.D.05	BP.D.04	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.05 DEPENDS
BP.D.06	BP.D.04	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.06 DEPENDS
BP.D.07	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.07 DEPENDS
BP.D.08	BP.D.02	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.08 DEPENDS
BP.D.08	BP.D.04	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.08 DEPENDS
BP.D.08	BP.D.05	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.08 DEPENDS
BP.D.08	BP.D.07	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.08 DEPENDS
BP.D.09	BP.D.05	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.09 DEPENDS
BP.D.09	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.09 DEPENDS
BP.D.10	BP.D.06	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.10 DEPENDS
BP.D.10	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.10 DEPENDS
BP.D.11	BP.D.02	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.11 DEPENDS
BP.D.12	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.12 DEPENDS
BP.D.12	BP.D.02	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.12 DEPENDS
BP.D.14	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.14 DEPENDS
BP.D.15	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.15 DEPENDS
BP.D.15	BP.D.14	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.15 DEPENDS
BP.D.16	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.16 DEPENDS
BP.D.17	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.17 DEPENDS
BP.D.17	BP.D.07	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.17 DEPENDS
BP.D.17	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.17 DEPENDS
BP.D.18	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.18 DEPENDS
BP.D.18	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.18 DEPENDS
BP.D.18	BP.D.16	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.18 DEPENDS
BP.D.18	BP.D.17	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.18 DEPENDS
BP.D.19	BP.D.12	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.19 DEPENDS
BP.D.19	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.19 DEPENDS
BP.D.19	BP.D.15	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.19 DEPENDS
BP.D.19	BP.D.17	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.19 DEPENDS
BP.D.20	BP.D.07	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.20 DEPENDS
BP.D.21	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.21 DEPENDS
BP.D.21	BP.D.15	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.21 DEPENDS
BP.D.21	BP.D.19	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.21 DEPENDS
BP.D.21	BP.D.20	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.21 DEPENDS
BP.D.24	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.24 DEPENDS
BP.D.25	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.25 DEPENDS
BP.D.25	BP.D.24	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.25 DEPENDS
BP.D.26	BP.D.13	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.26 DEPENDS
BP.D.26	BP.D.24	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.26 DEPENDS
BP.D.26	BP.D.25	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.26 DEPENDS
BP.D.27	BP.D.14	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.27 DEPENDS
BP.D.27	BP.D.15	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.27 DEPENDS
BP.D.28	BP.D.16	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.28 DEPENDS
BP.D.28	BP.D.18	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.28 DEPENDS
BP.D.28	BP.D.24	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.28 DEPENDS
BP.D.28	BP.D.25	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.28 DEPENDS
BP.D.29	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.29 DEPENDS
BP.D.29	BP.D.07	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.29 DEPENDS
BP.D.32	BP.D.04	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.32 DEPENDS
BP.D.32	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.32 DEPENDS
BP.D.32	BP.D.10	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.32 DEPENDS
BP.D.32	BP.D.29	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.32 DEPENDS
BP.D.33	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.33 DEPENDS
BP.D.33	BP.D.10	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.33 DEPENDS
BP.D.33	BP.D.31	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.33 DEPENDS
BP.D.33	BP.D.32	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.33 DEPENDS
BP.D.35	BP.D.34	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.35 DEPENDS
BP.D.36	BP.D.20	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.21	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.22	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.23	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.29	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.30	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.31	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.32	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.33	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.36	BP.D.34	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.36 DEPENDS
BP.D.37	BP.D.07	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.37 DEPENDS
BP.D.37	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.37 DEPENDS
BP.D.38	BP.D.08	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.38 DEPENDS
BP.D.38	BP.D.10	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.38 DEPENDS
BP.D.38	BP.D.37	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.38 DEPENDS
BP.D.39	BP.D.01	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.39 DEPENDS
BP.D.39	BP.D.07	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.39 DEPENDS
BP.D.39	BP.D.12	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.39 DEPENDS
BP.D.40	BP.D.12	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.40 DEPENDS
BP.D.40	BP.D.39	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.40 DEPENDS
BP.D.41	BP.D.34	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.41 DEPENDS
BP.D.41	BP.D.40	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.41 DEPENDS
BP.D.42	BP.D.10	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.42 DEPENDS
BP.D.42	BP.D.35	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.42 DEPENDS
BP.D.42	BP.D.38	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.42 DEPENDS
BP.D.43	BP.D.11	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.43 DEPENDS
BP.D.43	BP.D.12	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.43 DEPENDS
BP.D.43	BP.D.39	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.43 DEPENDS
BP.D.43	BP.D.40	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.43 DEPENDS
BP.D.43	BP.D.41	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.43 DEPENDS
BP.D.44	BP.D.37	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.44 DEPENDS
BP.D.44	BP.D.38	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.44 DEPENDS
BP.D.46	BP.D.45	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.46 DEPENDS
BP.D.47	BP.D.46	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.47 DEPENDS
BP.D.48	BP.D.46	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.48 DEPENDS
BP.D.49	BP.D.46	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.49 DEPENDS
BP.D.49	BP.D.47	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.49 DEPENDS
BP.D.49	BP.D.48	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.49 DEPENDS
BP.D.50	BP.D.46	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.50 DEPENDS
BP.D.50	BP.D.47	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.50 DEPENDS
BP.D.50	BP.D.48	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.50 DEPENDS
BP.D.50	BP.D.49	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.50 DEPENDS
BP.D.51	BP.D.48	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.51 DEPENDS
BP.D.51	BP.D.49	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.51 DEPENDS
BP.D.52	BP.D.48	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.52 DEPENDS
BP.D.53	BP.D.45	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.53 DEPENDS
BP.D.53	BP.D.46	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.53 DEPENDS
BP.D.53	BP.D.47	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.53 DEPENDS
BP.D.53	BP.D.48	stmt-dep	D	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-D NODE D.53 DEPENDS
