BP.G.01	EFF.HEX3.13	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.01 SOURCE (transcription)
BP.G.01	EFF.W11.15	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.01 SOURCE (transcription)
BP.G.02	BP.G.01	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.02 DEPENDS
BP.G.02	EFF.HEX3.13	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.02 SOURCE (transcription)
BP.G.02	EFF.W11.15	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.02 SOURCE (transcription)
BP.G.03	EFF.W11.14	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.03 SOURCE (transcription)
BP.G.03	EFF.W11.15	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.03 SOURCE (transcription)
BP.G.04	BP.G.03	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.04 DEPENDS
BP.G.04	EFF.W11.15	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.04 SOURCE (transcription)
BP.G.05	EFF.HMENU3.11	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.05 SOURCE (transcription)
BP.G.05	EFF.W11.07	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.05 SOURCE (transcription)
BP.G.06	BP.G.05	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.06 DEPENDS
BP.G.06	EFF.HMENU3.28	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.06 SOURCE (transcription)
BP.G.06	EFF.W11.15	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.06 SOURCE (transcription)
BP.G.07	BP.G.05	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.07 DEPENDS
BP.G.07	lean:card_certSet_gen	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.07 DEPENDS landed API
BP.G.07	EFF.HEX3.13	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.07 SOURCE (transcription)
BP.G.07	EFF.W11.09	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.07 SOURCE (transcription)
BP.G.07	EFF.W11.25	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.07 SOURCE (transcription)
BP.G.08	BP.G.06	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.08 DEPENDS
BP.G.08	BP.G.07	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.08 DEPENDS
BP.G.08	lean:decidedDensity_ge_of_subset	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.08 DEPENDS landed API
BP.G.08	EFF.HMENU3.11	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.08 SOURCE (transcription)
BP.G.08	EFF.W11.07	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.08 SOURCE (transcription)
BP.G.09	EFF.W11.22	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.09 SOURCE (transcription)
BP.G.09	EFF.W11.26	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.09 SOURCE (transcription)
BP.G.10	EFF.HEX3.14	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.10 SOURCE (transcription)
BP.G.10	EFF.W11.20	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.10 SOURCE (transcription)
BP.G.11	BP.G.02	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.11 DEPENDS
BP.G.11	EFF.W11.20	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.11 SOURCE (transcription)
BP.G.11	EFF.W11.26	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.11 SOURCE (transcription)
BP.G.12	EFF.HEX3.16	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.12 SOURCE (transcription)
BP.G.12	EFF.W11.22	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.12 SOURCE (transcription)
BP.G.13	BP.G.09	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.13 DEPENDS
BP.G.13	BP.G.12	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.13 DEPENDS
BP.G.13	EFF.W11.22	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.13 SOURCE (transcription)
BP.G.14	EFF.HEX3.13	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.14 SOURCE (transcription)
BP.G.14	EFF.W11.14	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.14 SOURCE (transcription)
BP.G.15	BP.G.14	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.15 DEPENDS
BP.G.15	EFF.HEX3.13	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.15 SOURCE (transcription)
BP.G.15	EFF.W11.22	stmt-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.15 SOURCE (transcription)
BP.G.16	BP.G.14	proof-dep	G	DONE	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-G NODE G.16 DEPENDS
