BP.E.01	EFF.HE7.06	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.01 SOURCE (transcription)
BP.E.01	EFF.HE7.47	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.01 SOURCE (transcription)
BP.E.01	EFF.T2.04	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.01 SOURCE (transcription)
BP.E.02	BP.E.01	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.02 DEPENDS
BP.E.02	EFF.HE7.06	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.02 SOURCE (transcription)
BP.E.02	EFF.HE7.23	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.02 SOURCE (transcription)
BP.E.02	EFF.HE7.47	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.02 SOURCE (transcription)
BP.E.03	BP.E.01	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.03 DEPENDS
BP.E.03	EFF.HE7.06	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.03 SOURCE (transcription)
BP.E.03	EFF.HE7.107	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.03 SOURCE (transcription)
BP.E.04	BP.E.01	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.04 DEPENDS
BP.E.04	BP.E.03	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.04 DEPENDS
BP.E.04	EFF.HE7.08	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.04 SOURCE (transcription)
BP.E.04	EFF.HE7.108	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.04 SOURCE (transcription)
BP.E.04	EFF.T2.07	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.04 SOURCE (transcription)
BP.E.05	BP.E.01	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.05 DEPENDS
BP.E.05	BP.E.02	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.05 DEPENDS
BP.E.05	EFF.HE7.23	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.05 SOURCE (transcription)
BP.E.05	EFF.HE7.47	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.05 SOURCE (transcription)
BP.E.05	EFF.T2.35	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.05 SOURCE (transcription)
BP.E.06	BP.E.05	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.06 DEPENDS
BP.E.06	EFF.HE7.06	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.06 SOURCE (transcription)
BP.E.06	EFF.HE7.48	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.06 SOURCE (transcription)
BP.E.06	EFF.T2.30	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.06 SOURCE (transcription)
BP.E.06	EFF.T2.36	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.06 SOURCE (transcription)
BP.E.07	EFF.HE7.14	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.07 SOURCE (transcription)
BP.E.07	EFF.HE7.15	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.07 SOURCE (transcription)
BP.E.08	BP.E.01	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.08 DEPENDS
BP.E.08	BP.E.02	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.08 DEPENDS
BP.E.08	EFF.HE7.111	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.08 SOURCE (transcription)
BP.E.08	EFF.HE7.12	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.08 SOURCE (transcription)
BP.E.08	EFF.T2.10	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.08 SOURCE (transcription)
BP.E.09	BP.E.01	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.09 DEPENDS
BP.E.09	BP.E.02	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.09 DEPENDS
BP.E.09	EFF.HE7.24	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.09 SOURCE (transcription)
BP.E.09	EFF.HE7.25	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.09 SOURCE (transcription)
BP.E.10	EFF.T2.04	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.10 SOURCE (transcription)
BP.E.10	EFF.T2.05	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.10 SOURCE (transcription)
BP.E.10	EFF.T2.09	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.10 SOURCE (transcription)
BP.E.10	EFF.T2.10	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.10 SOURCE (transcription)
BP.E.11	BP.E.10	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.11 DEPENDS
BP.E.11	EFF.HE7.09	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.11 SOURCE (transcription)
BP.E.11	EFF.T2.02	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.11 SOURCE (transcription)
BP.E.11	EFF.T2.11	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.11 SOURCE (transcription)
BP.E.12	BP.E.10	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 DEPENDS
BP.E.12	BP.E.11	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 DEPENDS
BP.E.12	EFF.T2.12	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 SOURCE (transcription)
BP.E.12	EFF.T2.15	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 SOURCE (transcription)
BP.E.12	EFF.T2.16	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 SOURCE (transcription)
BP.E.12	EFF.T2.26	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 SOURCE (transcription)
BP.E.12	EFF.T2.29	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 SOURCE (transcription)
BP.E.12	EFF.T2.30	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.12 SOURCE (transcription)
BP.E.13	BP.E.10	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.13 DEPENDS
BP.E.13	BP.E.11	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.13 DEPENDS
BP.E.13	EFF.T2.11	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.13 SOURCE (transcription)
BP.E.13	EFF.T2.29	stmt-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.13 SOURCE (transcription)
BP.E.14	BP.E.12	proof-dep	E	OPEN	blueprint	from:exact,to:exact	blueprint	source=blueprint | CHAP-E NODE E.14 DEPENDS
